clusx clusy plot tree stem spec.1 spec.2 spec.3 spec.4 dbh health.id origi.1 stumpd totalh boleh 
191 180 4 23 1 CMB-GRA Combretum-grandifolium XXX XXX 6 1 N 11 5 -1
191 180 4 24 1 VAN-INF Vangueria-infausta XXX XXX 9.5 1 N -1 -1 -1
191 180 4 25 1 CMB-GRA Combretum-grandifolium XXX XXX 20.5 7 N -1 -1 -1
191 180 4 26 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 24.5 1 N -1 -1 2
191 180 4 27 1 CMB-ADE Combretum-adenogonium XXX XXX 29 1 N -1 -1 -1
191 180 3 1 1 BRH-MIC Brachystegia-microphylla XXX XXX 13 1 N -1 -1 -1
191 180 3 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 8.7 1 N 11.4 6 -1
191 180 3 3 1 BRH-BOE Brachystegia-boehmii XXX XXX 15.9 1 N -1 -1 -1
191 180 3 4 1 BRH-BOE Brachystegia-boehmii XXX XXX 31 1 N -1 -1 5
191 180 3 5 1 BRH-BOE Brachystegia-boehmii XXX XXX 34 1 N -1 -1 -1
191 180 3 6 1 VAN-INF Vangueria-infausta XXX XXX 13.5 1 N -1 -1 -1
191 180 3 7 1 BRH-MIC Brachystegia-microphylla XXX XXX 37.2 7 N -1 -1 6
191 180 3 8 1 BRH-MIC Brachystegia-microphylla XXX XXX 33.3 1 N 35 15 7
191 180 3 9 1 BRH-MIC Brachystegia-microphylla XXX XXX 19.3 1 N -1 -1 -1
191 180 3 10 1 BRH-MIC Brachystegia-microphylla XXX XXX 31 1 N -1 -1 5.5
191 180 3 11 1 BRH-MIC Brachystegia-microphylla XXX XXX 32.5 1 N -1 -1 2.5
191 180 2 1 1 BRH-BOE Brachystegia-boehmii XXX XXX 40 1 N 44.5 15 5
191 180 2 2 1 PRC-ANG Pericopsis-angolensis XXX XXX 11 1 N -1 -1 -1
191 180 2 3 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11.7 1 N -1 -1 -1
191 180 2 4 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 14.7 1 N -1 -1 -1
191 180 2 5 1 AFZ-QUA Afzelia-quanzensis XXX XXX 13 1 N -1 -1 -1
191 180 2 6 1 BRH-BOE Brachystegia-boehmii XXX XXX 22 1 N 29.2 19 6
191 180 2 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 27 1 N -1 -1 5
191 180 2 8 1 BRH-BOE Brachystegia-boehmii XXX XXX 22.7 1 N -1 -1 -1
191 180 2 9 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11 1 N -1 -1 -1
191 180 2 10 1 BRH-BOE Brachystegia-boehmii XXX XXX 22 1 N -1 -1 5
191 180 2 11 1 MAG Magnistipula-sp. XXX XXX 36.5 1 N 38.5 20 8
191 180 2 12 1 CMB-COL Combretum-collinum XXX XXX 13 1 N -1 -1 -1
191 180 2 13 1 BRH-BOE Brachystegia-boehmii XXX XXX 25 1 N -1 -1 -1
191 180 1 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 3.7 1 N -1 -1 -1
191 180 1 1 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5.4 1 N 9.2 4.5 -1
191 180 1 1 3 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 4.5 1 N -1 -1 -1
191 180 1 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 3.2 1 N -1 -1 -1
191 180 1 3 1 BRI-CAT Bridelia-cathartica XXX XXX 2.2 1 N -1 -1 -1
191 180 1 4 1 PRC-ANG Pericopsis-angolensis XXX XXX 29 1 N -1 -1 4
191 180 1 5 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 16 1 N 18 13 -1
191 180 1 6 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 11.7 1 N -1 -1 -1
191 180 1 7 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8.8 1 N -1 -1 -1
191 180 1 7 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8.5 1 N -1 -1 -1
191 180 1 8 1 PRC-ANG Pericopsis-angolensis XXX XXX 15.2 1 N -1 -1 -1
191 180 1 9 1 VAN-INF Vangueria-infausta XXX XXX 12.8 1 N 13.8 13 -1
191 180 1 10 1 HUG Hugonia-sp. XXX XXX 12 1 N -1 -1 -1
191 180 1 11 1 CMB-GRA Combretum-grandifolium XXX XXX 12.4 1 N -1 -1 -1
191 180 1 12 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 15.6 1 N -1 -1 -1
191 180 1 13 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13.4 1 N -1 -1 -1
191 180 1 13 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 10.3 1 N 11 -1 -1
191 180 1 14 1 HUG Hugonia-sp. XXX XXX 10.5 1 N -1 -1 -1
191 180 1 15 1 DSP-FIS Diospyros-fischeri XXX XXX 12.5 1 N -1 -1 -1
191 180 1 16 1 PRC-ANG Pericopsis-angolensis XXX XXX 29 1 N -1 -1 -1
191 180 1 17 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11.4 1 N -1 -1 -1
191 180 1 18 1 BRH-BOE Brachystegia-boehmii XXX XXX 15.7 1 N 17.6 11 -1
191 180 1 19 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 31 1 N -1 -1 -1
187 193 10 1 1 MLT-STU Millettia-stuhlmannii XXX XXX 49.8 1 N -1 -1 6
187 193 10 1 2 MLT-STU Millettia-stuhlmannii XXX XXX 39.7 1 N -1 -1 8
187 193 10 2 1 MRK-OBT Markhamia-obtusifolia XXX XXX 34.3 1 N -1 -1 3
187 193 10 3 1 MRK-OBT Markhamia-obtusifolia XXX XXX 12.7 1 N -1 -1 -1
187 193 10 3 2 MRK-OBT Markhamia-obtusifolia XXX XXX 19.8 7 N -1 -1 -1
187 193 10 4 1 CMB-ZEY Combretum-zeyheri XXX XXX 22.8 1 N 25.9 14 8
187 193 10 5 1 CMB-ZEY Combretum-zeyheri XXX XXX 10.5 1 N -1 -1 -1
187 193 10 6 1 CMB-ZEY Combretum-zeyheri XXX XXX 14.5 1 N -1 -1 -1
187 193 10 7 1 CMB-ZEY Combretum-zeyheri XXX XXX 23.4 6 N -1 -1 9
187 193 10 8 1 CMB-MOL Combretum-molle XXX XXX 11.7 6 N -1 -1 -1
187 193 10 9 1 MRK-OBT Markhamia-obtusifolia XXX XXX 26.5 1 N -1 -1 2.5
187 193 10 9 2 MRK-OBT Markhamia-obtusifolia XXX XXX 27.3 6 N -1 -1 3.5
187 193 10 10 1 ZAN-AFR Zanha-africana XXX XXX 50.7 1 N 53.8 19 -1
187 193 10 11 1 CMB-ZEY Combretum-zeyheri XXX XXX 25.9 6 N -1 -1 1.5
187 193 10 12 1 CMB-ZEY Combretum-zeyheri XXX XXX 33.8 1 N -1 -1 9
187 193 10 13 1 ZNT-CHA Zanthoxylum-chalybeum XXX XXX 29.4 1 N -1 -1 8
187 193 10 14 1 CMB-MOL Combretum-molle XXX XXX 20.3 1 N -1 -1 6
187 193 9 1 1 COF Coffea-sp. XXX XXX 1.1 1 N 2 2 -1
187 193 9 2 1 EKE-CAP Ekebergia-capensis XXX XXX 6.4 1 N -1 -1 -1
187 193 9 3 1 EKE-CAP Ekebergia-capensis XXX XXX 7.3 1 N -1 -1 -1
187 193 9 4 1 LNN Lannea-sp. XXX XXX 1.7 1 N -1 -1 -1
187 193 9 5 1 BRK-BUS Brackenridgea-bussei XXX XXX 1 1 N -1 -1 -1
187 193 9 5 2 BRK-BUS Brackenridgea-bussei XXX XXX 1.6 1 N 1.8 5 -1
187 193 9 6 1 CRO Croton-sp. XXX XXX 1.1 1 N -1 -1 -1
187 193 9 7 1 BRK-BUS Brackenridgea-bussei XXX XXX 1.2 1 N -1 -1 -1
187 193 9 8 1 MAR-DIS Margaritaria-discoidea XXX XXX 6.2 1 N -1 -1 -1
187 193 9 9 1 MAR-DIS Margaritaria-discoidea XXX XXX 8.1 1 N -1 -1 -1
187 193 9 10 1 MRK-OBT Markhamia-obtusifolia XXX XXX 16.1 1 N 17.8 9 -1
187 193 9 11 1 MRK-OBT Markhamia-obtusifolia XXX XXX 11.3 1 N -1 -1 -1
187 193 9 12 1 MAR-DIS Margaritaria-discoidea XXX XXX 10.2 1 N -1 -1 -1
187 193 9 13 1 MAR-DIS Margaritaria-discoidea XXX XXX 7.3 1 N -1 -1 -1
187 193 9 13 2 MAR-DIS Margaritaria-discoidea XXX XXX 6.2 1 N -1 -1 -1
187 193 9 14 1 MRK-OBT Markhamia-obtusifolia XXX XXX 10.2 1 N 12.9 7 -1
187 193 9 15 1 MRK-OBT Markhamia-obtusifolia XXX XXX 9.3 1 N -1 -1 -1
187 193 9 16 1 TER Terminalia-sp. XXX XXX 16.8 1 N -1 -1 -1
187 193 9 17 1 TER Terminalia-sp. XXX XXX 15.1 1 N -1 -1 -1
187 193 9 18 1 MRK-OBT Markhamia-obtusifolia XXX XXX 21.1 1 N -1 -1 6
187 193 9 18 2 MRK-OBT Markhamia-obtusifolia XXX XXX 11.9 6 N -1 -1 -1
187 193 9 18 3 MRK-OBT Markhamia-obtusifolia XXX XXX 14.6 1 N 16 10 -1
187 193 9 19 1 BRH-MIC Brachystegia-microphylla XXX XXX 56.1 1 N -1 -1 9
187 193 9 20 1 BRH-MIC Brachystegia-microphylla XXX XXX 71.4 1 N -1 -1 11
187 193 8 1 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.6 1 N -1 -1 -1
187 193 8 2 1 PER Persea-sp. XXX XXX 6.4 1 N -1 -1 -1
187 193 8 3 1 BRH-BOE Brachystegia-boehmii XXX XXX 4.3 6 N -1 -1 -1
187 193 8 4 1 MAR-DIS Margaritaria-discoidea XXX XXX 4.8 1 N 6.1 11 -1
187 193 8 5 1 BRH-BOE Brachystegia-boehmii XXX XXX 8.8 1 N -1 -1 -1
187 193 8 6 1 BRH-BOE Brachystegia-boehmii XXX XXX 10.2 1 N -1 -1 -1
187 193 8 7 1 PTR-ANG Pterocarpus-angolensis XXX XXX 7 1 N -1 -1 -1
187 193 8 8 1 JUL-GLO Julbernardia-globiflora XXX XXX 6.5 1 N -1 -1 -1
187 193 8 9 1 JUL-GLO Julbernardia-globiflora XXX XXX 14 1 N 14.7 12 -1
187 193 8 10 1 BRH-BOE Brachystegia-boehmii XXX XXX 10.7 1 N -1 -1 -1
187 193 8 11 1 JUL-GLO Julbernardia-globiflora XXX XXX 5.2 6 N -1 -1 -1
187 193 8 12 1 LNN Lannea-sp. XXX XXX 7.9 1 N -1 -1 -1
187 193 8 13 1 BRH-SPI Brachystegia-spiciformis XXX XXX 10.4 1 N -1 -1 -1
187 193 8 14 1 BRH-SPI Brachystegia-spiciformis XXX XXX 13.3 1 N 14.4 14 -1
187 193 8 15 1 ACA Acacia-sp. XXX XXX 10.8 7 N -1 -1 -1
187 193 8 16 1 ACA Acacia-sp. XXX XXX 24.5 1 N -1 -1 8
187 193 8 17 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 11.3 1 N -1 -1 -1
187 193 8 18 1 BRH-SPI Brachystegia-spiciformis XXX XXX 20.9 1 N -1 -1 2
187 193 8 19 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 20.1 1 N 25.5 13 2.5
187 193 8 20 1 BRH-SPI Brachystegia-spiciformis XXX XXX 14.8 1 N -1 -1 -1
187 193 8 21 1 BRH-BOE Brachystegia-boehmii XXX XXX 17.7 1 N -1 -1 -1
187 193 8 22 1 ACA-NIL Acacia-nilotica XXX XXX 19.1 1 N -1 -1 -1
187 193 8 23 1 BRH-BOE Brachystegia-boehmii XXX XXX 22.2 1 N -1 -1 4
187 193 8 24 1 BRH-BOE Brachystegia-boehmii XXX XXX 20.6 1 N 24.6 16 3
187 193 8 25 1 BRH-BOE Brachystegia-boehmii XXX XXX 22.5 1 N -1 -1 6
187 193 8 26 1 BRH-SPI Brachystegia-spiciformis XXX XXX 21.3 1 N -1 -1 4.5
187 193 7 1 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.2 1 N -1 -1 -1
187 193 7 2 1 BRH-BOE Brachystegia-boehmii XXX XXX 7 1 N -1 -1 -1
187 193 7 3 1 JUL-GLO Julbernardia-globiflora XXX XXX 15.3 1 N 17.8 12 -1
187 193 7 4 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6.4 1 N -1 -1 -1
187 193 7 4 2 DIP-CON Diplorhynchus-condylocarpon XXX XXX 5.5 1 N -1 -1 -1
187 193 7 5 1 JUL-GLO Julbernardia-globiflora XXX XXX 11.3 1 N -1 -1 -1
187 193 7 6 1 JUL-GLO Julbernardia-globiflora XXX XXX 12.4 1 N -1 -1 -1
187 193 7 7 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 18.1 7 N -1 -1 -1
187 193 7 8 1 JUL-GLO Julbernardia-globiflora XXX XXX 12.6 1 N 20.9 11 -1
187 193 7 9 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.6 1 N -1 -1 9
187 193 7 10 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.5 1 N -1 -1 4
187 193 7 11 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.3 6 N -1 -1 3
187 193 7 12 1 BSC Boscia-sp. XXX XXX 25.7 1 N -1 -1 11
187 193 6 1 1 JUL-GLO Julbernardia-globiflora XXX XXX 16.7 1 N 19.4 17 -1
187 193 6 2 1 BRH-SPI Brachystegia-spiciformis XXX XXX 10.7 1 N -1 -1 -1
187 193 6 3 1 BRH-SPI Brachystegia-spiciformis XXX XXX 13.8 1 N -1 -1 -1
187 193 6 3 2 BRH-SPI Brachystegia-spiciformis XXX XXX 11.7 1 N -1 -1 -1
187 193 6 4 1 BRH-SPI Brachystegia-spiciformis XXX XXX 27.8 1 N -1 -1 7
187 193 6 5 1 JUL-GLO Julbernardia-globiflora XXX XXX 16.8 1 N 23.7 15 -1
187 193 6 5 2 JUL-GLO Julbernardia-globiflora XXX XXX 13.6 1 N -1 -1 -1
187 193 6 6 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.2 1 N -1 -1 -1
187 193 6 7 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.3 1 N -1 -1 -1
187 193 6 8 1 BRH-SPI Brachystegia-spiciformis XXX XXX 22.6 1 N -1 -1 1.5
187 193 6 9 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.1 1 N 14 13 -1
187 193 6 10 1 BRH-SPI Brachystegia-spiciformis XXX XXX 15.4 1 N -1 -1 -1
187 193 6 11 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.5 1 N -1 -1 9
187 193 6 11 2 JUL-GLO Julbernardia-globiflora XXX XXX 13.6 1 N -1 -1 -1
187 193 6 12 1 BRH-SPI Brachystegia-spiciformis XXX XXX 16.4 1 N -1 -1 -1
187 193 6 13 1 BRH-SPI Brachystegia-spiciformis XXX XXX 10.4 1 N 13.6 9 -1
187 193 6 14 1 BRH-SPI Brachystegia-spiciformis XXX XXX 17.1 1 N -1 -1 -1
187 193 6 15 1 BRH-SPI Brachystegia-spiciformis XXX XXX 37.1 1 N -1 -1 9
187 193 6 16 1 BRH-SPI Brachystegia-spiciformis XXX XXX 30.9 1 N -1 -1 12
187 193 6 17 1 BRH-SPI Brachystegia-spiciformis XXX XXX 20.2 1 N -1 -1 4
187 193 6 18 1 BRH-BOE Brachystegia-boehmii XXX XXX 23.6 1 N 26 14 7
187 193 6 19 1 JUL-GLO Julbernardia-globiflora XXX XXX 23 1 N -1 -1 6
187 193 6 20 1 JUL-GLO Julbernardia-globiflora XXX XXX 20 1 N -1 -1 5.5
187 193 5 1 1 JUL-GLO Julbernardia-globiflora XXX XXX 19.5 1 N -1 -1 -1
187 193 5 2 1 JUL-GLO Julbernardia-globiflora XXX XXX 3.1 1 N -1 -1 -1
187 193 5 3 1 TRS Teramnus-sp. XXX XXX 8.9 1 N 93 8 -1
187 193 5 3 2 TER Teramnus-sp. XXX XXX 7.2 7 N -1 -1 -1
187 193 5 3 3 TER Teramnus-sp. XXX XXX 14.9 1 N -1 -1 -1
187 193 5 4 1 BRH-SPI Brachystegia-spiciformis XXX XXX 11.2 1 N -1 -1 -1
187 193 5 5 1 BRH-SPI Brachystegia-spiciformis XXX XXX 17.5 1 N -1 -1 -1
187 193 5 6 1 BRH-BOE Brachystegia-boehmii XXX XXX 7.1 1 N 10.2 10 -1
187 193 5 7 1 JUL-GLO Julbernardia-globiflora XXX XXX 8.3 1 N -1 -1 -1
187 193 5 8 1 JUL-GLO Julbernardia-globiflora XXX XXX 7.9 1 N -1 -1 -1
187 193 5 9 1 BRH-BOE Brachystegia-boehmii XXX XXX 21.4 1 N -1 -1 7
187 193 5 10 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.8 1 N -1 -1 3
187 193 5 11 1 BRH-BOE Brachystegia-boehmii XXX XXX 33.5 1 N 38.7 18 9
187 193 5 12 1 DAL-NIT Dalbergia-nitidula XXX XXX 21.5 1 N -1 -1 -1
187 193 5 13 1 JUL-GLO Julbernardia-globiflora XXX XXX 33.5 1 N -1 -1 -1
187 193 5 14 1 BRH-SPI Brachystegia-spiciformis XXX XXX 18 1 N -1 -1 -1
187 193 5 15 1 DSP-KIR Diospyros-kirkii XXX XXX 12.6 1 N -1 -1 -1
187 193 5 16 1 JUL-GLO Julbernardia-globiflora XXX XXX 18.1 1 N 24.7 16 -1
187 193 5 17 1 JUL-GLO Julbernardia-globiflora XXX XXX 21.4 1 N -1 -1 6.5
187 193 5 18 1 BRH-BOE Brachystegia-boehmii XXX XXX 24.2 1 N -1 -1 5
187 193 5 19 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 20 1 N -1 -1 1.5
187 193 4 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 7.3 1 N -1 -1 -1
187 193 4 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 7.4 1 N 15.6 5 -1
187 193 4 3 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 7.1 1 N -1 -1 -1
187 193 4 4 1 JUL-GLO Julbernardia-globiflora XXX XXX 10.7 1 N -1 -1 -1
187 193 4 5 1 JUL-GLO Julbernardia-globiflora XXX XXX 11.5 1 N -1 -1 -1
187 193 4 6 1 JUL-GLO Julbernardia-globiflora XXX XXX 24.5 1 N -1 -1 1.5
187 193 4 7 1 BRH-BOE Brachystegia-boehmii XXX XXX 7.9 1 N 11.1 9 -1
187 193 4 8 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 25.1 1 N -1 -1 1
187 193 4 9 1 JUL-GLO Julbernardia-globiflora XXX XXX 26.3 1 N -1 -1 2
187 193 4 10 1 BRH-BOE Brachystegia-boehmii XXX XXX 10.4 1 N -1 -1 -1
187 193 4 11 1 BRH-BOE Brachystegia-boehmii XXX XXX 12.5 1 N -1 -1 -1
187 193 4 12 1 TER-SER Terminalia-sericea XXX XXX 13.4 1 N 17 10 -1
187 193 4 13 1 JUL-GLO Julbernardia-globiflora XXX XXX 12.8 1 N -1 -1 -1
187 193 4 14 1 DSP-KIR Diospyros-kirkii XXX XXX 12.6 1 N -1 -1 -1
187 193 4 15 1 JUL-GLO Julbernardia-globiflora XXX XXX 13.3 1 N -1 -1 -1
187 193 4 16 1 JUL-GLO Julbernardia-globiflora XXX XXX 17.5 1 N -1 -1 -1
187 193 4 17 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 15.5 1 N 18.3 10 -1
187 193 4 17 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 13.1 1 N -1 -1 -1
187 193 4 18 1 JUL-GLO Julbernardia-globiflora XXX XXX 13.8 1 N -1 -1 -1
187 193 4 19 1 PRC-ANG Pericopsis-angolensis XXX XXX 39.5 1 N -1 -1 2
187 193 4 20 1 JUL-GLO Julbernardia-globiflora XXX XXX 22.5 1 N -1 -1 5
187 193 3 1 1 DSP-KIR Diospyros-kirkii XXX XXX 13.5 1 N 16.2 9 -1
187 193 3 2 1 DSP-KIR Diospyros-kirkii XXX XXX 7.2 1 N -1 -1 -1
187 193 3 3 1 BRH-SPI Brachystegia-spiciformis XXX XXX 11.7 1 N -1 -1 -1
187 193 3 4 1 BRH-BOE Brachystegia-boehmii XXX XXX 19.5 6 N -1 -1 -1
187 193 3 5 1 DSP-KIR Diospyros-kirkii XXX XXX 7.1 1 N -1 -1 -1
187 193 3 6 1 JUL-GLO Julbernardia-globiflora XXX XXX 18 1 N 22.4 13 -1
187 193 3 7 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 5 1 N -1 -1 -1
187 193 3 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 7.1 1 N -1 -1 -1
187 193 3 9 1 BRH-BOE Brachystegia-boehmii XXX XXX 10.7 1 N -1 -1 -1
187 193 3 10 1 PRC-ANG Pericopsis-angolensis XXX XXX 16.2 1 N -1 -1 -1
187 193 3 11 1 DSP-KIR Diospyros-kirkii XXX XXX 20 1 N 20 8 3
187 193 3 12 1 BRH-SPI Brachystegia-spiciformis XXX XXX 12.2 1 N -1 -1 -1
187 193 3 13 1 DSP-KIR Diospyros-kirkii XXX XXX 10 1 N -1 -1 -1
187 193 3 14 1 JUL-GLO Julbernardia-globiflora XXX XXX 16 1 N -1 -1 -1
187 193 3 15 1 DSP-KIR Diospyros-kirkii XXX XXX 21 1 N -1 -1 5
187 193 3 16 1 BRH-SPI Brachystegia-spiciformis XXX XXX 20.5 1 N 23.4 13 5
187 193 3 17 1 BRH-SPI Brachystegia-spiciformis XXX XXX 22.5 1 N -1 -1 5
187 193 2 1 1 STR-INN Strychnos-innocua XXX XXX 20.2 1 N -1 -1 -1
187 193 2 2 1 BUR-AFR Burkea-africana XXX XXX 7 1 N -1 -1 -1
187 193 2 3 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 14.1 1 N -1 -1 -1
187 193 2 3 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 11.1 1 N 11.5 8 -1
187 193 2 4 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 12.5 7 N -1 -1 -1
187 193 2 5 1 BRH-BOE Brachystegia-boehmii XXX XXX 24.9 1 N -1 -1 5
187 193 2 6 1 DAL-NIT Dalbergia-nitidula XXX XXX 21.5 1 N -1 -1 5
187 193 2 7 1 LNN Lannea-sp. XXX XXX 25.9 2 N -1 -1 11
187 193 2 8 1 BRH-BOE Brachystegia-boehmii XXX XXX 13.5 1 N -1 -1 -1
187 193 2 9 1 BRH-SPI Brachystegia-spiciformis XXX XXX 33.4 1 N 40.4 17 5
187 193 2 10 1 BRH-SPI Brachystegia-spiciformis XXX XXX 25.8 1 N -1 -1 6
187 193 2 10 2 BRH-SPI Brachystegia-spiciformis XXX XXX 23.3 1 N -1 -1 4
187 193 2 10 3 BRH-SPI Brachystegia-spiciformis XXX XXX 20.7 1 N -1 -1 6
187 193 1 1 1 LNN Lannea-sp. XXX XXX 1 7 N -1 -1 -1
187 193 1 1 2 LNN Lannea-sp. XXX XXX 2.1 1 N 2.8 1.7 -1
187 193 1 2 1 BRH-SPI Brachystegia-spiciformis XXX XXX 35 1 N -1 -1 8
187 193 1 3 1 JUL-GLO Julbernardia-globiflora XXX XXX 14.6 7 N -1 -1 -1
187 193 1 4 1 BRH-BOE Brachystegia-boehmii XXX XXX 14.3 1 N -1 -1 -1
187 193 1 5 1 BUR-AFR Burkea-africana XXX XXX 6.8 1 N -1 -1 -1
187 193 1 6 1 JUL-GLO Julbernardia-globiflora XXX XXX 20.1 1 N 25.4 15 6
187 193 1 7 1 BRH-BOE Brachystegia-boehmii XXX XXX 23 1 N -1 -1 3
187 193 1 7 2 BRH-BOE Brachystegia-boehmii XXX XXX 14.6 1 N -1 -1 -1
187 193 1 8 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 19 1 N -1 -1 -1
187 193 1 8 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 17.3 1 N -1 -1 -1
187 193 1 9 1 JUL-GLO Julbernardia-globiflora XXX XXX 24.5 7 N -1 -1 7.5
187 193 1 10 1 JUL-GLO Julbernardia-globiflora XXX XXX 24.5 1 N 32 16 6.5
187 193 1 11 1 JUL-GLO Julbernardia-globiflora XXX XXX 32 1 N -1 -1 7
187 193 1 12 1 PRC-ANG Pericopsis-angolensis XXX XXX 23.3 1 N -1 -1 10
187 193 1 13 1 JUL-GLO Julbernardia-globiflora XXX XXX 24.5 1 N -1 -1 5
187 193 1 14 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 27 1 N -1 -1 5
187 193 1 15 1 JUL-GLO Julbernardia-globiflora XXX XXX 23.4 1 N -1 -1 7
187 193 1 16 1 JUL-GLO Julbernardia-globiflora XXX XXX 22 1 N -1 -1 7.5
187 193 1 17 1 BRH-BOE Brachystegia-boehmii XXX XXX 23.3 1 N -1 -1 3
187 193 1 18 1 PRC-ANG Pericopsis-angolensis XXX XXX 20 1 N -1 -1 4
187 186 1 1 1 CRP-FEB Crossopteryx-febrifuga XXX XXX 8.7 1 N -1 -1 -1
187 186 1 1 2 CRP-FEB Crossopteryx-febrifuga XXX XXX 8.1 1 N -1 -1 -1
187 186 1 1 3 CRP-FEB Crossopteryx-febrifuga XXX XXX 7.8 1 N -1 -1 -1
187 186 2 1 1 PRC-ANG Pericopsis-angolensis XXX XXX 26.2 1 N -1 -1 3
187 186 2 1 2 PRC-ANG Pericopsis-angolensis XXX XXX 13.5 1 N 41.3 9.5 -1
187 186 2 1 3 PRC-ANG Pericopsis-angolensis XXX XXX 25 1 N -1 -1 2
187 186 3 1 1 DSP-KIR Diospyros-kirkii XXX XXX 13 1 N -1 -1 -1
187 186 3 1 2 DSP-KIR Diospyros-kirkii XXX XXX 13.2 1 N -1 -1 -1
187 186 3 2 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 36.3 1 N -1 -1 3
187 186 4 1 1 PRC-ANG Pericopsis-angolensis XXX XXX 28.7 1 N 34.5 14 3
187 186 4 2 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 27.6 7 N -1 -1 -1
187 186 4 3 1 BUR-AFR Burkea-africana XXX XXX 30.4 1 N -1 -1 3
187 186 4 4 1 KIG-AFR Kigelia-africana XXX XXX 68.1 1 N -1 -1 4
187 186 4 5 1 TER-SER Terminalia-sericea XXX XXX 27.5 1 N -1 -1 5
187 186 4 5 2 TER-SER Terminalia-sericea XXX XXX 20.5 1 N -1 -1 2.5
187 186 5 1 1 TER-SER Terminalia-sericea XXX XXX 6.6 1 N 10 2.5 -1
187 186 5 1 2 TER-SER Terminalia-sericea XXX XXX 1.7 1 N -1 -1 -1
187 186 5 2 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 9.3 1 N -1 -1 -1
187 186 5 2 2 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6.6 1 N -1 -1 -1
187 186 5 3 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6.4 1 N -1 -1 -1
187 186 5 3 2 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.3 1 N 15 4 -1
187 186 5 4 1 PRC-ANG Pericopsis-angolensis XXX XXX 26.5 1 N -1 -1 5.5
187 186 5 5 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.5 1 N -1 -1 -1
187 186 5 6 1 TER-SER Terminalia-sericea XXX XXX 13 7 N -1 -1 -1
187 186 6 1 1 PRC-ANG Pericopsis-angolensis XXX XXX 33.2 7 N -1 -1 -1
187 186 6 2 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 25.5 1 N -1 -1 2
